@relation normspam
@attribute text string
@attribute @@class@@ {tanitimlar,birincil,guncellemeler,sosyal}
@data
'Elif Tekcan Senanur Akın adlı kişiyi ağınıza ekleyin senanur akın ı tanıyor musunuz',sosyal
'30 kişi profilinizi görüntülüyor profiliniz harika görünüyor çalışmalarınız ve başarılarınız fark ediliyor 30 profil görüntülemesi kimlerin baktığını görün',sosyal
'Marti Technologies işe alım yapıyor Insan Kaynakları Özlük İşleri Stajyeri sizin için seçilen önemli iş ilanlarına göz atın',sosyal
'Elif Tekcan yeni bağlantınız Tuğba Önder ile bir görüşme başlatın tuğba önder davetiyenizi kabul etti bir görüşme başlatın',sosyal
'Elif Tekcan Premium a Hoş Geldiniz Başlayın artık öne geçmek için ihtiyacınız olan tüm kaynaklara sahipsiniz tüm özelliklerinizi görmek ve bunları nasıl kullanacağınızı öğrenmek için dilediğiniz zaman premium u ziyaret edebeilirsiniz',sosyal
'bugün rabia başarın ın doğum günü 42 yaşında kutlamayı unutmayın',sosyal
'gunes rubysdemons ve ballibadem22 in yeni gönderileri var instagramdaki son gelişmeleri takip et yenlikleri gör',sosyal
'rabia başaran size mesaj gönderdi messenger ı aç',sosyal
'canva ya facebook ile giriş yaptınız ve facebook bilgilerini paylaştınız',sosyal
'Oyun Oyun Severler in arkadaşlık isteğine hala yanıt verebilirsiniz koray efendiler ve 2 diğer ortak arkadaşınız isteği onayla veya tüm istekleri gör',sosyal
'rabia başaran yeni bir fotoğraf ekledi halime mustafa naziye başaran ve diğer 24 kişi buna ifade bıraktı',sosyal
'billieeilish sezinkaramese ve alarahayatimolmus in yeni gönderileri var instagramdaki son gelişmeleri takip et yeni eğlenceli ve takip ettiğin hesaplardan ilham alınarak oluşturulan içerikleri gör',sosyal
'2 okunmamış mesajın var ayrıca görmemiş olabileceğin beğenmelerin yorumların ve takipçilerin var instagramı açın',sosyal
'siefe3 yeni arkadaşlar sadece bir dokunuş uzağınızda fotoğraf vevdieolarını görmek için J casandra ve tanıdığın diğer kişileri takip et',sosyal
'vngrs işe alım yapıyor backend developer intern remote sizin için seçilmiş en önemli iş ilanları',sosyal
'4 yeni davetiyeniz var merhaba değerli bağlantılarım kendimden sizlere kısaca bahsetmek',sosyal
'fotoğraflarını ve güncellemelerini görmek için tanıdığın kişileri ekle daha fazla arkadaşını bul',sosyal
'sizin için yeni arkadaş önerisi',sosyal
'yeni bir fotoğraf ekledi bu eposta hakkındaki düşünceleriniz',sosyal
'harika bir yıl geçirmiş olduğunu umuyor ve daha nicelerini de bizimle paylaşmanı diliyoruz',sosyal
'daha çok değil daha akıllı iş arama',sosyal
'sizin için ücretsiz bir aylık linkedin premium',sosyal
'merhabalinkedin topluluğunun bir parçası olduğunuz için teşekkür ederiz burada olduğunuz için çok mutluyuz',sosyal
'teşekkür etmek adına size bir aylık ücretsiz linkedin premium aboneliği vermek istiyoruz',sosyal
'i̇şte ’popüler’ içerikler böyle güzel içerikler için beni tumblra götür',sosyal
'panonda reklam görmekten sıkıldın mı',sosyal
'reklamsız gezintiye abone ol',sosyal
'2 yeni davetiyeniz var bir gönderi paylaştı yazılımcıların sahip olması gereken',sosyal
'liderler programı 2023 katılımcısı pozisyonunda çalışmaya başladığı için kutlayın tebrik et',sosyal
'bugün doğum günü kutlamayı unutma',sosyal
'bu blogların 5ini de seveceğini düşünüyoruz',sosyal
'trivago işe alım yapıyor working student  software engineer',sosyal
'bu 5 blogu takip et',sosyal
'twitterdaki bildirimlerine bir göz at',sosyal
'i̇steğinizi kabul ettim mesaj göndermek ister misiniz',sosyal
'gohiring işe alım yapıyor working student data engineer',sosyal
'leyla ve diğerleri hakkında 168 bildirimin var',sosyal
'facebook bir güncelleme paylaştı',sosyal
'biraz kafa dağıtmaya mı ihtiyacın var şunları dene',sosyal
'yeni bağlantınız ile bir görüşme başlatın',sosyal
'twitterdaki bildirimlerine bir göz at',sosyal
'neler oluyor linkedine bir göz atın',sosyal
'i̇stek kabul edildi mesaj gönderin',sosyal
'tekirdağ konumundaki kişiler şunu paylaştı miguel crespo hayal',sosyal
'değerli bir üyemiz olduğunuz için teşekkür ederiz',sosyal
'size destek vermek istiyoruz sizin için ücretsiz bir aylık linkedin premium',sosyal
'kombak yakınlarda yeni bir fotoğraf paylaştı göz atmak ister misin',sosyal
'katıldınız web 30 ecosystem metaverse defi blockchain dlt dao nft grubuna hoş geldiniz',sosyal
'kendine bir güzellik yap şu beş blogu dene',sosyal
'someone posted international match sweden slovenia in the stockholm emergency couch requests group',sosyal
'gönderisine yorum yaptı ve 41 diğer kişi buna ifade bıraktı',sosyal
'microsoft işe alım yapıyor technical cybersecurity specialist',sosyal
'siemens işe alım yapıyor workstudent interner tools',sosyal
'güleç adlı kullanıcı davetine yanıt bekliyor',sosyal
'güleç bağlantı kurmak için 7 gün önce size davetiye gönderdi',sosyal
'daha başarılı olmak için bu adımları atabilirsiniz bu ilgi çekici konuşmalara göz atın',sosyal
'95 kişi sizi fark etti',sosyal
'profiliniz harika görünüyor çalışmalarınız ve başarılarınız fark ediliyor',sosyal
'bu blogların beşinide seveceğini düşünüyoruz',sosyal
'adlı kişiyi ağınıza ekleyin adlı kişiyi tanıyor musunuz',sosyal
'4 eylül pazar kafe buluşması',sosyal
'pazar günü kadıköy veya beşiktaş civarında bir kafede buluşup yazılım sektörüyle ilgili konuşacağız',sosyal
'lütfen beni linkedin ağınıza ekleyin',sosyal
'merhaba linkedin ağınıza katılmak istiyorum',sosyal
'diğerleri hakkında 108 bildirimin var',sosyal
'facebooka son girişinizden bu yana pek çok şey oldu',sosyal
'arkadaşlarınızdan kaçırdığınız bildirimlerin bazılarını burada görebilirsiniz',sosyal
'fabio requested to add you as a friend',sosyal
'bağlantı kurduğunuz için teşekkürler bu arada umarım iyisinizdir',sosyal
'bir yeni mesajınız var mesajı görüntüleyin',sosyal
'5 kişinin daha iş yıl dönümlerini kutlayın',sosyal
'kişiyi daha yeni pozisyonları için kutlayın',sosyal
'adlı kullanıcının davetiyesini inceleyin sizinle bağlantı kurmak isteyen diğer kişiler',sosyal
'ibm işe alım yapıyor internship ibm',sosyal
'bağlantı kurmak istiyorum',sosyal
'tekirdağ konumundaki kişiler şunu paylaştı kulübümüzden açıklama',sosyal
'arkadaşlarınızın doğum gününü kutlama unutmayın',sosyal
'daha başarılı olmak için bu adımları atabilirsiniz',sosyal
'faydalı kariyer konuşmalarına göz atın',sosyal
'yakınlarda yeni bir fotoğraf paylaştı ekledi',sosyal
'sufle şimdi canlı yayında',sosyal
'sizin için yeni arkadaş önerisi',sosyal
'fotoğraflarını ve güncellemelerini görmek için tanıdığın kişileri ekle',sosyal
'serdar kuzuloğlu paylaştı dünya halleri',sosyal
'cloud and serverless turkey paylaştı finetune transformer language',sosyal
'kılınç yakınlarda yeni bir fotoğraf paylaştı yeni bir fotoğraf ekledi',sosyal
'panoda aşağılara gitmek için 5 iyi sebep',sosyal
'yeni bağlantınıza mesaj gönderin',sosyal
'diğerleri hakkında 30 bildirimin var',sosyal
'işe alım yapıyor summer internship programs',sosyal
'kullanıcı davetine yanıt bekliyor',sosyal
'profiliniz harika görünüyor',sosyal
'çalışmalarınız ve başarılarınız fark ediliyor',sosyal
'ugur umutluoglu paylaştı yazılımcı i̇ftarı  kayıt formu',sosyal
'erhan yakut paylaştı yazılımcılar i̇çin hafta sonu okumaları',sosyal
'önceki yazılımcı paylaştı yazılımcı maaşları',sosyal
'davetiyem için yanıtınız bekleniyor 7 gün önce size davetiye gönderdi',sosyal
'wiktor ba ile arkadaş oldunuz fotoğraflarını gönderilerini ve daha fazlasını görün',sosyal
'arkadaşlık isteğinizi onayladığını ve facebookta arkadaş olduğunuzu hatırlatmak istedik',sosyal
'davetiyem için yanıtınız bekleniyor',sosyal
'stevedabitcoin paylaştı stevedacinema sinemaya teslim ol',sosyal
'erhan yakut paylaştı dolarla para kazanmanın yolları uber tarzı',sosyal
'instagram hesap ayarlarınız hakkında önemli bir güncelleme',sosyal
'kısa bir süre önce instagram hesabının gizliliğini değiştirerek gizli yerine herkese açık yaptın',sosyal
'fotoğraflarını ve videolarını herkesin görebileceği ve bundan böyle yeni takipçileri onaylaman gerekmeyeceği anlamına gelir',sosyal
'yeni bağlantınızla sohbet başlatın',sosyal
'bağlantı talebimi görüntüleyin  sizi bir etkinliğe katılmanız için davet etti',sosyal
'son faaliyetlerinize göre önerilen bu içerik oluşturucuları takip edin',sosyal
'kullanıcıyı aspire institute şirketinde geçirdiği 1 yıl için kutlayın',sosyal
'javascript yeteneğine sahip kişiler bu içerik oluşturucuları takip ediyor',sosyal
'akışınızda ilgi çekici içerikler görmek için takip edin',sosyal
'merhaba isilay son 90 gün içerisinde 130 kişi profilinize baktı',sosyal
'bir sonraki iş vereniniz müşteriniz veya iş ortağınız ile tanışma şansınızı kaçırmayın',sosyal
'sizi geçen hafta bir sayfayı takip etmeniz için davet etti',sosyal
'global şirket türkiye i̇ş analisti başvuru formu',guncellemeler
'staj programı başvuru durumu güncellemesi',guncellemeler
'sert bir çalışmaya hazır mısını',guncellemeler
'öncelikle aramıza yeni katılanlara hoşgeldiniz diyorum i̇nzivaya gidiyoruz katılım ve detaylar için aşağıdaki linki kullanabiliriz',guncellemeler
'bu kelime türünün farkında değilse ana dili i̇ngilizce olan insanları anlaman çok zor',guncellemeler
'duyduklarını anlama serisinin 3videosu yayınlandı aşağıdaki bağlantıdan ulaşabilirsin',guncellemeler
'tcdd taşimacilik eybi̇s bilet satış bilgileri',guncellemeler
'birlikte i̇yileşiyoruz seminer programı bugün',guncellemeler
'project management longterm intern ilanı için başvurunuz doktar tarafından görüntülendi',guncellemeler
'tam senlik genç yetenek programı başvuruları başladı',guncellemeler
'kariyerin için büyük bi adım atmak istiyorsan bu program tam senlik',guncellemeler
'mail adresini doğrulamak için buraya tıklamanı rica ediyoruz eposta doğrulama işlemini tamamladıktan sonra sana yeni bir email göndereceğiz',guncellemeler
'staj programı hakkında merak ettiğin her şey 13 martta bu etkinlikte',guncellemeler
'8 mart dünya kadınlar günü kutlu olsun bizi takip edin ilk duyan siz olun',guncellemeler
'8 mart dünya emekçi kadınlar günü kutlu olsun mailin devamını okurken bu şarkı sana eşlik etsin isteriz',guncellemeler
'merhaba sevgili yetgen mezunu umuyoruz sen ve sevdiklerin daha iyisinizdir sana yeni bir program haberi vermek istedik',guncellemeler
'kadınlar depremzede çocukların yardımına koşuyor oyun geliştirme yarışmasında para ödülleri raporlar analizler ve çok daha fazlası',guncellemeler
'hatirlatma  foder kitap kulübü mart ayı buluşması',guncellemeler
'etkinliğimiz zoom üzerinden gerçekleşecek olup toplantı bilgileri aşağıdaki gibidir',guncellemeler
'foder olarak finansal kitapları birlikte okumak ve birlikte dinlemek üzere storytel ile iş birliğinde kurduğumuz foder kitap kulübü etkinliğimize bir borsa spekülatörünün anıları kitabı ile devam ediyoruz',guncellemeler
'yeni tarzımızdan selamlar artık nerede olursanız olun wise yanı başınızda olacak hadi bakalım',guncellemeler
'test edilen her oyun için 200 kazanın',guncellemeler
'deprem sonrası okullarda psikolojik danışmanlık semineri akademisyenler için depremden sonra i̇lk ders semineri',guncellemeler
'kontörünüz 7 gün içinde devre dışı kalacak',guncellemeler
'bir süredir skype kontörünüzü kullanmadığınızı fark ettik 180 gün içinde kullanmadığınız takdirde devre dışı olacaktır fakat endişelenmeyin devre dışı olan kontörünüzü istediğiniz zaman tekrar etkinleştirebilirsiniz',guncellemeler
'1 milyon i̇stihdam projesi şubat ayı aday bilgilendirme bülteni değerli kullanıcımız 1 milyon i̇stihdam projemizle sizlere daha fazla fayda sağlamak için çalışmalarımız her geçen gün artarak devam etmektedir',guncellemeler
'sevgili talent uzun dönem staj programına gösterdiğin ilgi için teşekkür ederiz değerlendirmelerimiz sonrasında başvuruna maalesef olumlu yanıt veremiyoruz',guncellemeler
'uzun dönem staj programı için başvuru sürecinde bir sonraki adıma geçtiğini bildirir tebrik ederiz değerlendirme sürecimizin bir parçası olarak sana i̇ngilizce değerlendirme sınavı iletiyoruz sınavı tamamlamak için yaklaşık 40 dakikaya ihtiyacın olacak',guncellemeler
'financial aid application received',guncellemeler
'thank you we have received your financial aid application for project initiation starting a successful project we’ll let you know the outcome of your application check the status of your application',guncellemeler
'merhaba youthall hesabın için şifre sıfırlama talebinde bulundun şifreni sıfırlamak için aşağıdaki linke tıklayabilirsin',guncellemeler
'linkin kullanım süresi 24 saat içinde sona erecektir eğer bu talebi sen göndermediysen bizimle iletişime geçebilirsin kullandığın için teşekkür ederiz',guncellemeler
'giyim ve ayakkabı alışverişlerinize 150 tl bankkart lira',guncellemeler
'miles partnership is hiring for account coordinator more entry level google remote jobs',guncellemeler
'hello check out some new career opportunities available that we think you might be interested in here are the most recent jobs',guncellemeler
'kitap mağazalarında ara tatil fırsatları devam ediyor',guncellemeler
'ready to take off with singapore airlines',guncellemeler
'plan your next takeoff with singapore airlines we hope you enjoyed the holiday season with your family start planning your next holiday to one of our beautiful destinations',guncellemeler
'türkiye’nin en büyük şirketlerinin i̇ş ve staj i̇mkanları i̇çin havuza dahil ol',guncellemeler
'okul arası eğlence sırası',guncellemeler
'patikada program başvuruları devam ediyor tamamı online ve ücretsiz programlarımıza buradan erişebilirsin',guncellemeler
'eğer bu program arkadaşımın da ilgisini çeker diyorsan emaili yönlendirmeyi unutma senin için hazırladığımız içeriklerimiz',guncellemeler
'sürdürülebilir bir toplum için toplumsal cinsiyet eşitliğinin sağlanması gerektiğine inanıyor alanında uzman ve sektörde fark yaratan mühendis kadınlarımızla mühendislik öğrencilerini 25 ocak çarşamba günü arasında bir araya getiriyoruz',guncellemeler
'level academy başvuruları başladı üniversite öğrencisiysen bu akademiyi kaçırma',guncellemeler
'bu buluşma tam sana göre etkinliğe başvurarak alanında uzman mühedislerle tanışabilir yeni bağlantılar kurabilirsin arçelik global’de mühendislik alanında neler sunulduğunu kariyer fırsatları ve yaşam hakkında bilgi edinebilirsin',guncellemeler
'i̇lan panosu teknik liderler için yeni pozisyonları ile yayında',guncellemeler
